user_id,qsr_txn_count_30d,qsr_spend_30d,qsr_recency_days,competitor_qsr_share_90d,grocery_spend_30d,fuel_spend_30d,weekend_dining_frequency,avg_ticket_size,dining_category_entropy,merchant_novelty_rate,campaign_exposed,income_band_encoded,age_band_encoded,region_encoded,prior_offer_redemption_rate,purchase_qsr_next_30d
8120,2,14.4,12,0.7519,16.6,44.53,0,10.61,1.5976,0.1308,0,0,1,1,0.2388,0
8121,1,8.24,36,0.6188,67.35,31.72,1,6.09,0.8778,0.1887,0,0,1,0,0.0821,0
8122,2,26.36,2,0.6373,105.62,121.2,1,10.85,1.352,0.6299,0,1,3,2,0.2204,0
8123,6,128.62,7,0.3124,77.2,188.22,2,21.8,1.1068,0.2676,0,3,4,3,0.231,1
8124,0,2.48,6,0.4702,232.23,20.89,0,9.81,1.4913,0.1047,0,2,1,2,0.0517,0
8125,6,92.59,1,0.6486,167.58,34.08,0,16.06,1.5878,0.3137,0,2,1,1,0.2878,1
8126,5,94.69,4,0.4512,129.92,65.99,1,17.83,0.9036,0.3915,0,2,4,2,0.2552,0
8127,6,97.41,2,0.1965,130.15,65.43,4,16.99,1.4309,0.6798,0,1,1,1,0.2557,0
8128,3,30.04,2,0.5152,116.69,24.17,1,11.42,1.573,0.1422,0,2,2,1,0.266,0
8129,5,130.51,9,0.2504,126.44,73.11,2,26.06,0.9343,0.4954,1,2,4,0,0.4557,1
8130,2,39.49,5,0.4102,125.21,28.42,2,17.77,1.2502,0.2749,0,1,3,1,0.3985,0
8131,3,30.32,23,0.402,145.94,21.7,2,11.34,1.2292,0.5459,0,1,1,2,0.162,0
8132,4,58.31,3,0.4008,110.98,57.68,5,14.82,1.5798,0.4288,1,2,4,0,0.2266,0
8133,7,126.04,8,0.5773,152.11,53.37,3,18.26,1.3846,0.3942,1,2,3,2,0.4934,1
8134,7,137.14,11,0.4194,36.86,30.95,3,18.81,1.1294,0.5805,1,1,4,1,0.2018,1
8135,4,61.41,33,0.7138,90.96,94.85,0,14.23,1.5424,0.8032,1,2,1,2,0.0628,1
8136,1,12.86,25,0.2467,54.71,40.66,1,17.6,1.3402,0.183,1,2,3,1,0.0709,0
8137,1,3.16,12,0.7224,128.29,112.04,1,17.75,1.6068,0.2455,1,3,1,2,0.3908,0
8138,4,59.68,1,0.6039,218.71,28.69,2,17.06,1.7702,0.1931,1,2,2,2,0.218,0
8139,4,75.55,19,0.6271,110.64,43.17,0,17.16,1.1288,0.5098,0,0,3,2,0.1394,0
8140,6,131.68,4,0.0943,48.02,69.11,0,20.58,1.384,0.5158,0,2,2,0,0.2747,0
8141,9,189.42,2,0.5582,182.94,24.79,0,21.27,1.6382,0.0631,0,3,2,2,0.4703,1
8142,3,40.52,1,0.0469,78.94,114.38,2,13.96,1.2765,0.2158,1,1,2,2,0.3209,0
8143,7,104.02,17,0.7035,50.74,12.67,2,14.83,1.5906,0.3643,1,2,0,0,0.1586,1
8144,4,67.35,20,0.4528,104.02,58.91,0,16.84,0.7959,0.0172,1,1,4,0,0.1902,0
8145,6,90.71,11,0.5319,106.63,24.03,0,14.09,1.3014,0.4265,0,1,3,2,0.5485,0
8146,1,26.45,35,0.1477,223.1,70.32,1,20.48,1.3202,0.129,0,2,2,2,0.1247,0
8147,2,25.34,1,0.1038,157.5,56.59,0,15.76,1.7569,0.305,0,1,3,2,0.0065,0
8148,3,55.7,8,0.5461,103.25,52.39,0,19.98,0.8557,0.3155,1,1,4,2,0.2289,0
8149,5,81.78,4,0.527,235.03,26.33,2,16.23,1.514,0.3422,1,2,2,1,0.3498,1
8150,4,48.45,21,0.6855,160.03,22.25,0,9.66,1.65,0.5185,0,1,3,1,0.2167,0
8151,4,88.45,0,0.2699,104.8,32.11,1,21.56,1.8806,0.2516,0,3,0,1,0.1173,0
8152,1,14.98,11,0.5135,118.53,101.7,4,13.86,1.5557,0.0808,0,0,4,3,0.0979,1
8153,3,37.72,2,0.4462,48.58,12.58,0,13.22,1.2148,0.2923,1,2,1,2,0.5841,0
8154,6,89.77,5,0.2101,138.51,41.88,1,15.82,1.4496,0.4275,0,0,3,1,0.5708,0
8155,4,89.86,3,0.1228,264.69,31.82,5,23.54,1.2418,0.6599,0,2,2,2,0.3362,0
8156,7,159.5,0,0.3642,82.12,33.49,1,23.35,1.6875,0.5416,1,3,2,2,0.1505,1
8157,2,39.76,15,0.2668,71.65,50.53,3,17.07,0.9608,0.4758,0,2,2,2,0.5686,0
8158,2,27.87,17,0.2684,193.04,67.8,1,10.86,1.2938,0.4331,1,2,2,3,0.1973,1
8159,3,36.14,2,0.2955,64.6,51.85,1,10.41,1.1996,0.2535,0,0,4,2,0.2946,0
8160,3,37.55,8,0.7605,144.96,42.04,1,13.45,1.2637,0.2403,1,3,1,3,0.2244,0
8161,4,54.46,12,0.5253,131.13,38.76,1,13.7,1.2548,0.4136,0,1,1,2,0.3211,0
8162,3,61.79,28,0.3244,122.08,98.15,1,15.72,1.4837,0.2016,0,0,4,2,0.7144,1
8163,5,51.54,3,0.6714,47.89,50.71,4,9.61,1.7644,0.1382,1,0,1,2,0.2787,0
8164,2,13.23,28,0.1481,105.11,84.58,1,7.46,1.2684,0.2832,0,2,0,2,0.2075,1
8165,4,49.12,3,0.2228,196.27,8.4,0,13.59,1.0168,0.1435,1,2,0,1,0.4289,0
8166,4,92.68,11,0.4178,244.26,78.78,1,22.24,1.0992,0.6538,0,2,1,2,0.339,1
8167,4,82.3,13,0.2632,62.52,19.63,3,20.17,1.6137,0.4781,1,1,4,0,0.3888,0
8168,3,32.76,3,0.6199,224.75,100.75,3,12.22,1.3644,0.153,1,2,3,2,0.2008,0
8169,2,42.72,14,0.5084,123.59,37.44,1,19.83,1.1948,0.3282,1,3,0,2,0.3001,0
8170,0,0.0,90,0.3457,38.13,162.98,0,15.09,1.1307,0.2141,0,2,2,2,0.1226,0
8171,3,48.89,3,0.5336,182.16,44.87,1,13.41,1.4229,0.5196,1,1,2,0,0.6286,0
8172,3,39.68,2,0.4288,97.44,95.4,1,13.78,1.3344,0.1993,0,3,3,1,0.0894,0
8173,3,63.24,12,0.8052,73.83,58.04,0,19.74,0.8149,0.3033,0,3,2,2,0.689,0
8174,4,49.46,4,0.393,178.11,54.64,0,10.67,1.5022,0.0495,0,2,1,1,0.401,0
8175,4,54.92,5,0.3973,56.55,14.85,1,14.58,1.4715,0.3595,1,2,4,0,0.6782,0
8176,2,26.14,26,0.3468,273.06,80.77,3,11.92,1.1875,0.1314,0,3,1,0,0.0177,0
8177,5,74.27,1,0.2452,192.73,60.64,1,12.69,0.9361,0.2806,0,2,4,1,0.3052,0
8178,2,43.75,3,0.2134,103.61,115.13,2,17.93,1.4415,0.2074,0,0,1,1,0.1291,0
8179,8,175.35,1,0.2905,142.17,179.87,1,23.22,1.1857,0.6485,1,3,2,1,0.3588,0
8180,3,53.06,7,0.1423,273.29,183.68,1,16.84,1.1342,0.5803,0,2,0,3,0.2648,0
8181,2,40.52,12,0.4502,242.79,96.98,0,16.61,1.3242,0.1994,1,2,4,0,0.1069,0
8182,6,84.59,0,0.3253,256.9,83.96,0,13.2,0.9525,0.5327,0,1,2,2,0.4265,0
8183,3,43.75,7,0.1331,52.92,7.63,0,13.65,1.723,0.2615,1,0,4,0,0.2256,0
8184,4,74.34,14,0.3365,34.73,17.36,2,16.67,1.2325,0.2059,0,1,3,0,0.564,0
8185,7,106.73,0,0.4211,143.78,81.24,4,15.14,1.0825,0.2904,1,1,1,2,0.2814,1
8186,2,35.63,14,0.2574,84.19,31.29,0,10.58,1.3726,0.3909,1,1,0,3,0.7186,0
8187,0,0.0,39,0.7949,223.41,76.18,0,12.1,1.2085,0.6766,1,2,4,1,0.2571,0
8188,3,47.49,21,0.2142,57.69,34.78,3,15.2,1.1038,0.4651,1,1,2,2,0.1878,0
8189,6,57.18,9,0.1831,67.28,31.79,2,9.96,1.7673,0.4045,1,1,3,2,0.3871,1
8190,1,21.21,1,0.4709,106.62,32.42,0,14.41,1.1798,0.1858,0,1,3,2,0.1729,0
8191,5,106.6,0,0.5164,207.78,97.01,1,21.19,1.0985,0.0661,0,2,3,2,0.3762,0
8192,5,68.31,4,0.731,203.4,99.24,0,15.42,1.4549,0.651,0,2,2,3,0.2065,1
8193,4,26.01,0,0.8624,41.4,21.21,1,8.75,1.2131,0.2962,0,1,3,0,0.0912,0
8194,1,9.26,5,0.6238,60.91,6.22,3,17.46,1.3686,0.3282,1,0,4,2,0.4514,0
8195,4,54.18,9,0.3637,129.58,30.32,0,15.85,0.8223,0.1842,1,1,3,3,0.6642,0
8196,2,22.83,62,0.8969,145.52,87.23,0,9.44,1.3734,0.1454,1,2,4,1,0.1151,0
8197,4,47.39,2,0.247,69.02,24.47,2,12.46,1.5124,0.7776,0,2,1,2,0.2693,1
8198,3,43.46,16,0.2831,101.76,39.58,1,14.16,0.7418,0.2431,0,2,3,2,0.5374,0
8199,2,36.19,24,0.4754,79.32,55.35,2,16.51,1.2219,0.5197,0,3,2,1,0.439,0
8200,2,0.25,18,0.3743,36.96,56.93,0,4.0,1.6067,0.1611,1,2,0,1,0.3263,0
8201,3,33.47,3,0.0883,54.98,27.85,2,11.92,1.5048,0.2394,1,1,2,3,0.2306,0
8202,7,124.21,3,0.2067,135.81,30.28,2,16.13,1.4842,0.352,0,1,2,1,0.7446,0
8203,2,43.41,5,0.6914,152.34,12.99,0,18.53,1.2356,0.2315,1,1,4,1,0.3018,0
8204,1,18.3,27,0.3959,20.11,87.2,0,15.2,1.1348,0.3663,1,1,2,3,0.6108,0
8205,2,20.4,3,0.7302,119.12,109.26,2,8.96,1.3089,0.1207,1,0,0,1,0.1199,0
8206,5,52.34,4,0.5819,41.61,61.87,1,10.49,1.4203,0.1444,0,0,4,0,0.3682,0
8207,3,48.77,20,0.3368,118.24,19.84,0,17.93,0.9933,0.1508,0,0,1,0,0.4972,0
8208,6,86.11,18,0.6144,85.92,49.42,7,12.88,1.1086,0.3325,1,0,3,3,0.2016,0
8209,2,27.09,15,0.3553,177.27,70.03,4,17.95,1.2284,0.1072,1,2,2,1,0.2518,0
8210,2,8.62,3,0.6703,150.06,15.12,2,8.06,1.7043,0.5591,0,1,1,3,0.095,0
8211,2,28.17,17,0.5121,21.56,90.15,0,13.79,1.706,0.1226,0,1,1,3,0.2503,0
8212,3,19.75,10,0.7578,104.41,29.5,0,6.4,1.2938,0.4266,0,1,2,0,0.6296,0
8213,0,7.9,90,0.2487,125.34,63.46,2,11.97,1.4488,0.5578,1,2,4,2,0.5385,0
8214,4,51.02,6,0.3052,84.23,102.13,1,15.32,1.2398,0.4517,1,3,4,2,0.4029,1
8215,9,148.6,8,0.1549,87.04,94.52,2,16.26,1.0605,0.2586,0,1,4,2,0.3736,1
8216,4,89.29,36,0.3098,177.56,66.45,2,22.05,1.3946,0.1554,0,2,0,1,0.3158,0
8217,5,92.69,3,0.138,157.65,94.19,1,18.59,1.7247,0.1373,0,3,1,0,0.1068,0
8218,5,57.42,14,0.2241,34.88,60.74,0,12.89,1.0104,0.3456,0,2,1,0,0.1208,0
8219,3,30.43,2,0.2848,81.36,130.71,0,10.89,1.4314,0.2287,1,2,4,0,0.3565,1
8220,0,0.0,10,0.5459,125.29,75.09,4,15.9,1.5961,0.0898,1,1,0,1,0.3468,0
8221,3,31.99,3,0.4204,116.79,51.27,1,6.63,1.8409,0.263,1,0,3,2,0.1691,0
8222,5,78.95,2,0.1417,134.48,61.26,2,15.16,1.8365,0.0394,0,2,4,1,0.3127,1
8223,5,104.08,0,0.2132,192.49,124.77,3,22.0,0.9343,0.398,1,3,2,1,0.4715,1
8224,1,19.15,43,0.5658,149.75,22.8,0,10.92,1.7168,0.3651,0,2,0,2,0.239,0
8225,3,38.96,24,0.678,71.7,16.73,0,11.72,1.4987,0.0982,0,0,0,2,0.3213,0
8226,1,8.91,38,0.1541,124.97,39.27,2,9.48,0.9091,0.0852,0,0,3,3,0.2849,0
8227,4,36.85,10,0.3101,82.61,37.27,0,9.3,1.2427,0.242,0,1,1,1,0.3903,0
8228,2,37.55,10,0.3658,55.17,111.92,0,20.09,1.7855,0.5051,1,3,2,2,0.4798,0
8229,0,0.85,51,0.5326,36.62,92.82,1,13.43,1.0519,0.1929,1,0,0,1,0.7317,0
8230,1,15.1,21,0.6121,84.14,115.54,3,12.42,1.1524,0.1181,0,1,4,2,0.1811,0
8231,3,51.02,49,0.079,106.39,95.71,1,16.86,1.5296,0.2437,0,1,4,3,0.5553,0
8232,2,24.18,2,0.5767,101.12,57.98,0,12.59,1.0466,0.6251,0,0,2,1,0.344,0
8233,2,18.36,20,0.7108,37.64,60.99,1,8.52,1.4998,0.373,0,0,2,2,0.2713,0
8234,0,3.37,35,0.5947,91.12,254.01,1,10.73,1.6099,0.1899,0,0,1,1,0.2485,0
8235,6,83.5,14,0.2655,145.48,33.5,1,13.6,1.7023,0.3124,0,1,1,2,0.4066,1
8236,4,93.86,15,0.1353,129.57,94.38,2,22.6,1.4204,0.4158,0,1,4,2,0.7359,1
8237,4,38.48,4,0.3939,163.0,133.96,0,10.7,1.8203,0.5944,0,0,2,3,0.048,0
8238,6,76.05,1,0.0541,114.32,29.77,3,12.14,1.2648,0.2278,1,1,0,2,0.6298,1
8239,3,33.02,4,0.8326,200.1,49.71,2,13.01,1.0066,0.2455,0,2,3,1,0.1613,0
8240,4,48.81,4,0.5735,73.71,122.27,1,11.09,1.7747,0.1519,1,2,4,0,0.086,0
8241,6,99.2,10,0.05,95.95,17.21,2,17.86,1.394,0.5354,0,2,1,1,0.2919,1
8242,3,69.6,2,0.8063,165.09,94.32,2,21.28,1.4295,0.5097,1,1,3,2,0.589,0
8243,4,70.73,3,0.1272,134.55,38.03,2,16.3,1.4861,0.1502,0,2,4,3,0.13,0
8244,3,42.81,14,0.3161,86.26,111.16,2,13.67,1.416,0.3295,1,0,0,2,0.5082,1
8245,3,35.55,9,0.59,82.36,24.9,2,12.99,1.4181,0.5069,0,0,3,1,0.041,0
8246,0,0.0,13,0.7754,194.57,30.82,2,13.53,1.2501,0.1677,0,2,2,3,0.0891,0
8247,2,30.33,1,0.2813,116.36,41.24,2,12.82,0.7568,0.5037,0,1,3,3,0.1128,0
8248,3,31.8,1,0.5374,70.04,54.88,0,9.47,1.1378,0.1874,0,1,1,1,0.3176,0
8249,3,24.51,15,0.2367,76.76,51.14,1,9.2,1.1166,0.6953,0,0,1,2,0.277,0
8250,2,30.62,39,0.6482,80.73,57.69,2,16.32,1.5204,0.3826,0,3,2,0,0.3792,1
8251,2,38.89,9,0.2194,117.08,134.34,1,13.11,1.2973,0.1859,0,2,1,3,0.3101,0
8252,1,4.47,7,0.7162,57.14,4.64,0,10.88,1.2178,0.3952,0,0,2,0,0.6552,0
8253,1,0.88,13,0.6163,124.51,127.1,0,12.11,1.1833,0.4386,1,1,0,3,0.5572,0
8254,1,0.0,22,0.2289,70.28,100.03,0,5.49,1.6167,0.2743,1,0,3,1,0.0658,0
8255,3,32.08,3,0.2216,209.8,47.17,1,10.73,1.4979,0.2535,0,0,1,2,0.6316,0
8256,0,0.0,81,0.6397,100.78,59.62,0,13.48,1.5336,0.3009,1,1,3,1,0.2065,0
8257,4,57.36,1,0.5259,150.12,27.57,1,14.56,1.3814,0.1461,0,1,1,2,0.1631,0
8258,6,104.24,8,0.2861,110.39,79.16,1,16.6,1.0227,0.746,1,2,3,2,0.2886,0
8259,7,160.15,1,0.2165,194.6,27.96,2,21.52,1.5191,0.2714,0,3,0,1,0.5572,1
8260,4,76.6,25,0.2012,90.02,89.34,0,18.93,1.317,0.1193,0,0,1,1,0.65,0
8261,1,12.44,40,0.3444,66.89,12.49,2,11.69,1.2749,0.3633,1,1,1,3,0.4331,0
8262,3,44.38,2,0.4724,186.23,45.6,1,11.82,1.3505,0.2312,1,2,3,1,0.1687,0
8263,6,81.17,4,0.1499,83.48,34.59,0,13.02,1.1767,0.1121,0,1,0,0,0.2951,1
8264,4,46.51,10,0.2578,145.59,46.7,0,10.98,1.427,0.2238,0,0,3,1,0.0589,0
8265,7,98.52,3,0.0185,141.41,131.3,2,13.09,1.1291,0.2528,0,0,1,3,0.1866,0
8266,3,37.68,27,0.2075,68.17,28.08,0,12.84,1.3354,0.3189,0,2,4,1,0.3729,0
8267,2,20.08,4,0.3258,93.74,13.95,1,13.71,1.6135,0.1036,0,0,1,1,0.2341,0
8268,3,38.6,19,0.2949,70.2,51.5,1,12.82,1.2048,0.252,1,0,0,1,0.3519,0
8269,2,29.07,4,0.1792,66.82,15.0,2,16.71,1.5664,0.1945,0,2,3,1,0.086,0
8270,5,70.61,12,0.3868,114.61,85.13,3,14.51,1.1391,0.2055,0,1,1,1,0.6748,0
8271,5,92.25,7,0.1949,138.35,54.38,1,19.12,1.1174,0.2574,1,3,2,1,0.1391,0
8272,3,30.34,5,0.5364,109.92,46.67,1,10.11,1.4386,0.2151,1,1,3,0,0.361,0
8273,2,19.87,5,0.3566,52.01,29.24,3,9.41,1.289,0.2961,0,0,3,1,0.2593,0
8274,4,63.53,9,0.3078,115.99,80.66,1,17.66,1.5288,0.194,0,0,1,1,0.7223,0
8275,4,67.09,16,0.6053,116.94,85.73,0,15.02,1.2249,0.2117,0,3,1,1,0.0844,0
8276,4,57.05,56,0.141,65.9,101.73,3,13.17,1.2104,0.1623,0,0,1,2,0.3507,1
8277,5,84.78,4,0.2137,74.01,56.87,3,18.03,1.7755,0.2143,0,1,1,2,0.3057,1
8278,2,19.44,55,0.4723,146.28,26.5,0,8.98,1.6734,0.6048,0,1,3,3,0.1987,0
8279,2,37.23,2,0.6541,97.31,61.57,0,12.6,1.2776,0.0222,0,3,2,1,0.0732,0
8280,6,103.85,12,0.1807,78.2,72.69,4,17.16,1.4782,0.6188,1,3,4,2,0.3636,0
8281,4,58.71,18,0.1939,150.21,72.1,1,14.64,1.4588,0.1586,1,2,3,0,0.2193,0
8282,3,50.86,9,0.1524,92.24,48.3,0,19.32,1.3478,0.5727,0,1,2,2,0.1012,0
8283,3,19.63,14,0.4003,44.81,66.39,6,7.83,0.9332,0.1477,1,0,2,3,0.3149,1
8284,4,59.48,3,0.1252,175.9,25.66,2,14.69,1.3761,0.5146,1,0,2,3,0.6457,1
8285,4,59.44,8,0.5667,119.32,67.95,1,14.09,1.4824,0.1148,0,0,1,2,0.1656,0
8286,7,150.22,6,0.2464,34.16,40.74,1,21.86,1.2131,0.2839,1,3,1,1,0.3904,1
8287,2,21.65,14,0.3435,135.31,8.62,1,10.53,1.356,0.1874,1,2,1,0,0.501,0
8288,6,104.09,1,0.2545,31.23,24.91,2,16.02,1.7796,0.1455,1,0,4,1,0.5175,0
8289,4,65.2,4,0.1566,187.5,25.34,3,16.11,1.8159,0.2129,1,2,3,1,0.4893,0
8290,2,19.21,4,0.2402,110.1,208.38,1,6.75,1.5354,0.3565,1,0,0,2,0.2721,0
8291,3,29.37,15,0.553,130.98,71.18,0,10.01,1.2615,0.3802,1,1,1,0,0.3974,0
8292,4,46.11,33,0.3415,176.61,76.8,1,10.17,1.5817,0.2189,1,0,3,0,0.4787,0
8293,3,59.12,2,0.4312,158.0,25.55,2,18.82,0.6986,0.21,1,1,2,2,0.5073,0
8294,3,45.76,24,0.6619,92.97,37.76,4,16.59,1.2108,0.3565,0,1,0,2,0.3278,0
8295,2,22.71,0,0.3475,88.33,55.75,2,13.93,0.747,0.2144,0,0,3,1,0.3421,0
8296,5,91.12,1,0.3855,140.38,48.03,3,16.91,1.2587,0.3479,1,3,3,2,0.6986,0
8297,6,129.46,3,0.569,70.43,88.6,6,21.06,1.1967,0.0459,1,3,1,1,0.3215,1
8298,0,0.0,82,0.6411,49.32,124.31,0,11.39,1.5446,0.3267,0,1,3,2,0.0837,0
8299,1,13.59,0,0.3427,207.59,23.57,1,13.76,1.2276,0.397,1,2,4,3,0.4631,0
8300,3,43.5,13,0.3543,61.52,47.43,1,13.49,1.1967,0.1566,1,0,2,2,0.6988,0
8301,2,26.21,10,0.246,58.1,86.45,1,18.07,1.0928,0.1663,1,1,3,3,0.202,0
8302,2,21.38,32,0.2648,312.26,38.16,4,10.12,1.3957,0.7111,1,1,0,0,0.3105,0
8303,4,52.81,2,0.4974,62.27,57.49,1,12.33,1.5139,0.6403,0,0,2,0,0.1236,0
8304,4,71.67,2,0.4617,170.91,40.55,4,17.84,1.3547,0.2832,0,1,3,2,0.3483,0
8305,0,3.8,43,0.5654,51.1,8.48,2,11.13,1.3114,0.1674,0,2,2,2,0.4426,0
8306,2,25.27,3,0.4848,261.11,34.2,2,15.15,1.7225,0.0367,1,2,1,1,0.4847,1
8307,0,9.42,6,0.3213,168.42,121.98,0,9.81,1.3958,0.0993,0,1,2,2,0.6557,0
8308,6,111.53,5,0.2112,165.19,32.54,0,21.05,1.5468,0.346,0,1,3,0,0.2322,0
8309,6,136.57,29,0.174,56.61,104.33,4,24.07,1.4663,0.3983,0,2,3,1,0.6775,0
8310,3,57.62,2,0.5097,65.36,99.54,1,17.88,0.7278,0.2281,0,3,3,0,0.607,0
8311,5,92.4,3,0.506,66.83,94.9,1,18.3,0.9247,0.2562,1,0,3,0,0.2146,0
8312,2,15.06,7,0.1638,83.14,132.25,0,11.86,1.3488,0.137,1,1,4,2,0.8714,0
8313,2,28.05,17,0.1269,146.58,42.98,1,11.08,1.3514,0.4125,0,3,2,2,0.1379,0
8314,2,21.56,10,0.7686,151.68,60.7,0,13.61,1.3681,0.1149,0,1,2,2,0.2089,0
8315,5,88.84,7,0.2355,190.23,95.41,2,17.15,1.5776,0.3435,0,2,1,1,0.4586,1
8316,1,7.85,40,0.246,160.68,93.52,2,21.31,0.9957,0.6617,0,1,0,3,0.5203,0
8317,6,83.29,2,0.8441,177.43,58.42,1,15.18,1.318,0.5961,1,3,1,1,0.804,1
8318,4,57.78,8,0.3473,41.36,59.8,2,13.28,1.1587,0.074,0,3,1,1,0.1287,0
8319,8,140.53,5,0.2648,124.99,32.38,2,16.35,1.2001,0.1254,1,1,2,2,0.4877,1
8320,3,44.4,18,0.482,134.31,63.76,3,14.51,1.1904,0.474,0,0,4,2,0.2988,1
8321,1,12.77,65,0.3488,168.61,38.97,0,12.14,1.7379,0.5383,0,2,3,2,0.1898,0
8322,2,16.42,6,0.2151,180.95,29.94,4,11.93,1.0183,0.0148,1,0,4,1,0.1208,1
8323,4,70.81,1,0.7828,90.25,37.1,3,18.58,1.6044,0.2713,0,1,1,3,0.2093,0
8324,8,110.94,1,0.5148,216.69,38.02,2,14.48,1.2694,0.2175,0,1,0,1,0.5148,1
8325,2,21.18,14,0.2478,239.18,32.71,1,12.46,1.5675,0.1507,0,1,0,0,0.0159,1
8326,6,113.06,5,0.1255,224.99,78.49,3,20.12,0.9287,0.3958,0,3,2,2,0.3477,0
8327,4,36.36,41,0.2183,95.51,63.44,0,8.15,1.6377,0.2066,0,0,0,2,0.2399,0
8328,1,10.99,11,0.2265,106.57,32.21,2,13.42,1.3668,0.0373,0,1,1,2,0.2566,0
8329,8,138.09,5,0.082,110.39,99.8,4,16.36,1.4659,0.1134,1,2,1,1,0.3264,1
8330,6,102.0,29,0.2186,66.25,59.62,4,17.78,1.6446,0.5424,1,2,3,2,0.4834,0
8331,2,11.3,2,0.7126,205.84,103.32,3,6.2,1.1987,0.2753,0,1,4,2,0.09,0
8332,6,87.9,8,0.1721,91.02,181.98,3,14.56,1.541,0.0936,0,0,0,2,0.3164,1
8333,2,21.4,17,0.66,61.37,18.7,1,11.96,1.0378,0.1455,0,1,0,1,0.4659,0
8334,5,94.49,1,0.6654,221.79,24.46,3,20.42,1.2749,0.0395,0,3,1,1,0.2082,0
8335,1,15.53,10,0.5232,110.4,55.2,1,14.2,1.4489,0.1233,0,1,2,3,0.2599,0
8336,4,67.04,13,0.077,60.07,28.56,3,15.75,1.2932,0.365,1,1,1,1,0.6305,1
8337,3,47.34,2,0.3193,73.63,74.16,1,15.26,1.3217,0.2864,1,3,1,1,0.1071,1
8338,4,61.03,3,0.5607,91.39,94.79,2,13.92,1.5574,0.211,1,0,0,2,0.2759,0
8339,5,86.84,22,0.3458,300.39,39.02,2,18.13,1.8639,0.5098,0,3,2,1,0.2176,0
8340,1,26.6,65,0.6027,214.47,66.08,0,15.48,0.2469,0.2682,0,2,0,1,0.5333,0
8341,7,78.42,3,0.2093,92.54,88.95,1,11.33,1.5824,0.6463,0,1,2,0,0.2617,0
8342,9,206.0,12,0.3163,259.93,90.22,4,22.98,1.0449,0.4272,0,3,3,2,0.2712,0
8343,4,59.84,7,0.2558,44.71,92.52,2,14.25,1.1511,0.0813,0,0,4,3,0.5258,0
8344,5,86.72,3,0.3366,170.12,71.67,0,15.39,1.8643,0.3256,0,3,1,3,0.3041,1
8345,6,120.38,4,0.0585,63.7,98.74,1,20.32,1.2104,0.2811,0,0,3,2,0.3396,1
8346,0,6.56,42,0.7361,77.69,104.04,0,10.24,1.804,0.1474,0,1,2,1,0.1953,0
8347,2,19.43,25,0.919,74.24,56.16,0,9.28,1.2414,0.128,0,0,1,3,0.4253,0
8348,1,4.98,14,0.7194,22.64,23.41,0,13.63,0.9979,0.155,0,1,0,3,0.2221,0
8349,2,26.62,20,0.4508,38.6,27.61,1,12.67,1.528,0.1246,1,0,2,0,0.2729,1
8350,3,48.53,13,0.2997,65.5,120.72,0,16.43,1.5171,0.3327,0,1,3,2,0.0926,0
8351,6,114.3,5,0.5442,48.92,71.09,1,17.74,1.3837,0.5092,0,0,4,3,0.2147,0
8352,2,28.34,34,0.4153,115.16,90.95,3,16.69,1.221,0.0998,0,1,2,3,0.7269,0
8353,7,89.15,8,0.7245,62.21,22.66,2,13.15,1.2341,0.0181,1,0,3,3,0.377,0
8354,4,58.66,3,0.5237,139.73,35.54,4,16.12,1.17,0.4182,0,2,1,3,0.5756,0
8355,5,89.25,1,0.4807,175.13,66.22,1,17.01,1.42,0.1421,1,2,3,1,0.4025,0
8356,3,29.76,0,0.6623,243.45,21.06,1,9.96,1.8189,0.1305,1,2,0,2,0.3376,0
8357,6,110.43,3,0.2724,91.21,64.33,1,18.07,1.2376,0.1536,1,2,2,0,0.3415,1
8358,3,41.51,1,0.8268,26.14,71.97,2,12.96,1.6719,0.1254,1,0,3,2,0.3707,1
8359,7,138.42,1,0.6092,135.78,24.62,3,21.36,1.3176,0.4419,0,0,1,0,0.5777,0
8360,6,83.69,1,0.3036,137.18,22.36,1,15.93,1.5787,0.2666,1,2,0,1,0.4111,0
8361,1,21.74,5,0.4262,86.96,49.3,1,15.99,1.1089,0.044,1,1,4,2,0.3462,0
8362,1,9.88,29,0.5726,101.72,67.99,1,13.33,1.2115,0.1835,0,2,1,2,0.0666,0
8363,7,107.79,5,0.4795,83.02,62.23,2,14.95,1.1192,0.0795,0,0,0,0,0.381,1
8364,4,50.68,1,0.6122,76.18,27.74,0,12.62,1.6734,0.2937,0,1,1,3,0.1761,0
8365,7,107.39,8,0.3943,133.85,56.11,3,14.04,1.1734,0.2855,0,1,3,0,0.2366,0
8366,1,15.38,7,0.5606,112.53,11.15,1,15.97,1.0968,0.1927,1,2,1,2,0.4983,0
8367,2,28.44,20,0.5642,64.21,43.43,0,12.11,1.1901,0.2657,1,3,4,3,0.2369,0
8368,3,36.35,3,0.0766,226.42,81.73,3,12.03,1.5538,0.2442,0,2,1,3,0.584,1
8369,1,17.17,72,0.4952,132.35,38.09,0,16.09,1.5311,0.3556,0,2,2,2,0.4803,0
8370,3,41.75,9,0.3315,267.06,43.82,3,14.55,1.4562,0.3138,1,2,0,0,0.3242,0
8371,5,87.03,14,0.4815,116.94,65.96,2,17.29,0.8713,0.0274,1,3,0,0,0.3432,0
8372,4,60.75,0,0.2972,122.4,46.57,1,15.74,1.5858,0.2011,0,2,1,2,0.1943,0
