user_id,qsr_txn_count_30d,qsr_spend_30d,qsr_recency_days,competitor_qsr_share_90d,grocery_spend_30d,fuel_spend_30d,weekend_dining_frequency,avg_ticket_size,dining_category_entropy,merchant_novelty_rate,campaign_exposed,income_band_encoded,age_band_encoded,region_encoded,prior_offer_redemption_rate,purchase_qsr_next_30d
7564,1,9.02,18,0.4788,90.62,21.75,3,11.57,1.4808,0.1826,0,1,0,2,0.0959,0
7565,3,48.39,2,0.8024,55.55,117.53,0,16.53,1.4807,0.3856,1,2,4,2,0.0206,0
7566,8,151.15,3,0.2789,64.52,27.51,2,19.38,1.4675,0.1512,0,1,2,1,0.2627,0
7567,3,37.84,6,0.1119,114.35,70.12,3,11.39,1.5203,0.4118,1,1,3,0,0.235,0
7568,2,41.2,13,0.3582,120.2,88.92,0,21.06,0.9303,0.8066,0,3,4,2,0.1776,0
7569,4,80.18,5,0.7883,110.01,232.07,2,20.17,1.5251,0.1796,0,2,4,3,0.3048,0
7570,6,109.4,5,0.3015,80.41,62.13,2,17.19,1.2075,0.4344,0,3,1,2,0.2564,0
7571,1,8.53,68,0.558,71.59,143.49,0,10.67,1.084,0.5508,0,1,2,2,0.2305,0
7572,0,0.12,10,0.284,145.68,113.79,0,14.99,1.1582,0.3003,0,0,2,0,0.6621,0
7573,2,14.88,1,0.3478,49.31,65.83,0,8.38,1.2128,0.3001,0,0,1,1,0.5068,1
7574,4,58.26,12,0.6373,72.49,63.29,2,12.53,0.8885,0.4357,0,2,2,0,0.6632,0
7575,3,53.78,1,0.5704,87.68,86.68,2,16.49,1.2576,0.164,0,2,2,0,0.2772,0
7576,5,108.37,14,0.6225,192.85,79.15,0,19.58,1.2801,0.4277,0,1,1,1,0.2508,0
7577,6,53.54,0,0.4021,93.92,159.43,0,10.45,1.2219,0.3883,0,1,1,1,0.1893,0
7578,5,50.28,2,0.5147,86.7,56.44,1,9.79,2.1453,0.331,0,2,2,2,0.622,0
7579,6,53.95,5,0.4759,309.74,38.32,2,9.09,0.9889,0.2215,1,0,3,3,0.6685,1
7580,4,52.33,7,0.3602,53.45,13.24,2,12.82,1.6506,0.8763,0,0,3,1,0.1995,0
7581,6,118.99,3,0.3822,184.82,55.92,1,18.52,1.2677,0.4789,0,3,3,0,0.4653,0
7582,4,70.48,13,0.2747,62.26,75.33,0,18.26,1.5077,0.4671,1,1,3,0,0.2332,1
7583,5,88.93,5,0.1698,136.21,113.6,2,16.41,0.7204,0.3291,0,2,0,1,0.5109,0
7584,9,202.31,0,0.2005,113.93,28.14,3,22.91,1.3673,0.2835,0,3,2,1,0.7385,1
7585,3,45.04,8,0.2683,150.31,99.94,1,16.82,1.0111,0.7882,1,2,1,2,0.3402,0
7586,2,20.87,11,0.3487,43.31,65.57,0,13.39,1.2384,0.2336,1,1,2,3,0.1635,0
7587,5,87.48,10,0.2793,246.78,167.42,3,16.41,1.0918,0.398,0,2,3,3,0.2091,1
7588,6,130.19,0,0.2151,91.23,49.37,2,21.16,1.7664,0.4834,0,2,4,2,0.6315,1
7589,1,15.02,51,0.9392,36.07,79.54,0,10.8,1.6957,0.2188,1,3,1,0,0.5695,0
7590,3,39.83,5,0.4752,100.9,46.41,0,13.98,1.545,0.0767,1,0,2,0,0.5186,1
7591,4,58.29,5,0.4332,280.46,72.8,2,14.21,1.1934,0.2639,0,2,0,1,0.1378,0
7592,4,46.68,7,0.716,105.57,149.59,0,13.12,1.3741,0.2474,0,3,3,2,0.406,0
7593,4,62.01,26,0.3881,53.46,181.42,0,14.09,0.9306,0.2594,0,1,1,3,0.4319,0
7594,4,49.28,1,0.4717,85.77,52.8,6,13.72,1.0535,0.2293,0,2,2,2,0.3153,0
7595,6,109.75,5,0.4161,55.15,26.49,1,17.49,0.8508,0.4396,0,1,1,3,0.1576,0
7596,4,62.07,21,0.1563,100.29,74.05,5,15.18,1.7652,0.5131,1,0,0,0,0.1872,0
7597,4,34.14,0,0.3446,126.95,116.35,0,8.76,1.1441,0.5124,1,0,3,2,0.4823,0
7598,5,93.09,21,0.2634,78.2,49.81,2,18.15,1.2761,0.2725,1,1,2,1,0.644,1
7599,3,33.23,1,0.5821,129.01,145.96,2,13.69,1.2718,0.1528,0,0,3,2,0.3474,0
7600,5,93.57,5,0.4425,150.54,39.48,0,17.67,1.1804,0.4459,0,2,4,0,0.3471,0
7601,7,111.12,8,0.2759,62.32,104.53,2,16.03,1.3913,0.2856,0,1,2,2,0.6746,0
7602,3,39.37,3,0.3689,288.6,49.28,0,11.41,1.758,0.7067,0,0,3,3,0.3075,0
7603,1,17.3,5,0.6096,212.31,76.71,0,12.52,1.3352,0.7978,1,1,1,1,0.6094,0
7604,6,103.84,20,0.5766,55.55,33.11,0,16.66,1.7821,0.2236,0,2,2,3,0.236,0
7605,9,117.45,3,0.3229,108.88,51.1,1,13.34,1.414,0.4853,1,1,3,0,0.111,1
7606,4,78.48,5,0.2208,277.11,68.8,3,19.09,1.5177,0.4206,0,2,4,2,0.2519,0
7607,3,63.56,25,0.483,149.67,20.17,6,20.89,1.4822,0.4555,0,2,1,1,0.2734,1
7608,5,86.75,13,0.3243,70.17,17.7,0,17.6,1.3253,0.4081,1,2,3,0,0.2456,0
7609,2,26.83,28,0.6515,72.14,61.01,1,12.94,1.2254,0.1916,0,2,3,2,0.1772,0
7610,2,29.39,11,0.3273,160.32,18.45,2,13.05,1.3206,0.5512,0,2,1,0,0.3756,0
7611,6,100.29,2,0.1969,154.53,93.6,2,15.59,1.5543,0.3838,0,2,2,2,0.1299,1
7612,6,78.3,9,0.5107,371.87,71.22,3,12.04,1.6131,0.8218,0,1,2,1,0.1613,0
7613,3,32.04,8,0.0818,53.5,15.74,0,12.44,1.0298,0.5966,0,0,0,0,0.4662,0
7614,6,102.52,7,0.3228,255.79,158.15,3,17.88,1.5948,0.5444,0,3,2,0,0.2322,1
7615,1,9.78,4,0.7444,81.36,40.75,0,14.91,1.625,0.1916,1,2,4,2,0.1018,0
7616,4,80.99,4,0.694,101.84,31.53,0,20.38,1.3618,0.1344,1,2,3,0,0.2351,0
7617,3,59.44,0,0.3988,206.04,78.31,0,16.4,1.5573,0.3216,1,2,1,1,0.5485,0
7618,5,58.28,6,0.0637,114.5,11.66,1,13.63,1.162,0.2037,0,2,1,0,0.5521,0
7619,2,24.93,1,0.8772,239.38,100.44,2,12.05,1.428,0.3879,0,0,1,0,0.0542,0
7620,5,71.78,8,0.1578,82.24,30.06,3,13.63,1.4087,0.4996,0,1,0,0,0.4266,1
7621,5,91.13,1,0.4037,302.95,15.15,3,18.36,1.2008,0.3865,0,1,0,1,0.5459,0
7622,3,46.63,26,0.7276,17.19,118.49,2,15.34,1.3263,0.5083,0,2,3,2,0.4547,0
7623,3,57.61,34,0.4566,89.75,106.41,0,18.83,1.7215,0.483,1,2,2,0,0.4985,0
7624,3,46.4,2,0.2135,83.84,54.31,3,17.64,0.8426,0.464,0,1,3,0,0.6389,0
7625,4,61.7,16,0.3059,128.02,150.85,2,15.87,1.1827,0.1451,1,1,3,3,0.2144,0
7626,3,47.89,7,0.5837,150.19,166.26,0,16.46,1.2926,0.5965,0,3,0,3,0.2665,0
7627,1,15.69,3,0.5984,151.46,97.68,1,7.63,1.6977,0.3165,0,2,4,3,0.2879,0
7628,1,13.07,20,0.7999,49.2,43.96,1,9.88,1.1314,0.2731,1,2,4,2,0.3303,0
7629,3,42.72,20,0.6611,77.35,58.99,1,14.99,1.7026,0.2692,1,1,0,0,0.4355,0
7630,5,71.0,2,0.8311,128.52,12.68,0,15.57,1.7418,0.6005,0,1,0,0,0.1965,1
7631,3,44.37,2,0.6841,45.85,38.72,0,14.62,2.0992,0.6175,0,2,3,0,0.0733,1
7632,6,67.16,8,0.6645,86.66,99.89,5,11.93,1.3779,0.3372,1,0,2,1,0.2781,1
7633,5,98.37,35,0.7693,122.18,60.42,1,20.94,1.0351,0.2079,0,1,4,1,0.5495,1
7634,6,101.6,4,0.2492,183.99,59.85,2,17.48,1.4567,0.3037,0,1,1,0,0.4354,0
7635,2,46.86,13,0.631,139.96,159.17,1,23.92,1.7848,0.2377,0,2,3,0,0.3076,0
7636,5,69.06,6,0.7365,137.46,77.29,2,11.88,1.43,0.3377,0,1,2,3,0.001,0
7637,4,61.56,27,0.4023,41.26,270.27,1,14.5,1.5215,0.1835,0,0,2,0,0.1243,0
7638,3,40.48,6,0.3323,98.33,97.71,1,13.33,1.5541,0.2513,0,1,1,0,0.6076,0
7639,3,29.2,2,0.3794,99.42,93.33,4,9.09,1.621,0.2916,0,1,2,0,0.3767,0
7640,2,19.05,61,0.2254,59.39,119.12,2,14.06,1.2482,0.3106,0,2,2,2,0.4528,0
7641,5,62.87,24,0.4214,139.87,77.85,4,13.25,1.2611,0.256,1,3,1,0,0.3963,0
7642,4,40.86,0,0.8229,29.23,48.68,0,10.01,1.9316,0.3498,0,1,3,1,0.4866,0
7643,4,62.15,5,0.2323,257.42,22.32,1,14.65,1.1377,0.4538,1,1,1,1,0.2848,0
7644,4,64.88,3,0.7619,130.92,89.02,1,18.29,1.1622,0.3492,1,1,1,3,0.5439,0
7645,2,34.33,20,0.2633,67.9,43.1,0,15.52,0.9301,0.405,1,2,0,0,0.5777,1
7646,4,61.21,1,0.632,111.22,104.7,0,16.41,1.3317,0.2221,0,3,3,1,0.1437,0
7647,0,0.99,53,0.4583,159.91,65.01,0,7.85,1.611,0.4561,1,1,1,2,0.173,1
7648,7,105.43,8,0.5315,226.63,107.71,2,15.16,1.5548,0.3977,0,2,4,2,0.4529,0
7649,4,28.76,12,0.5796,78.98,21.46,0,8.68,1.2905,0.3116,0,0,3,2,0.3961,1
7650,7,150.45,0,0.21,60.53,50.67,3,22.13,1.2934,0.3943,0,3,4,1,0.4652,1
7651,4,68.69,8,0.436,191.51,71.76,4,17.55,0.9411,0.5364,0,2,1,3,0.5604,0
7652,0,9.44,34,0.5473,222.79,107.24,0,10.99,1.311,0.311,0,0,2,0,0.1014,0
7653,6,93.15,0,0.1373,88.24,20.9,3,14.84,1.251,0.3054,0,2,4,3,0.2232,1
7654,3,61.05,13,0.3561,188.29,70.26,6,19.25,1.4091,0.5005,0,1,4,0,0.6709,1
7655,7,91.4,4,0.7383,97.02,48.44,1,14.11,1.1994,0.6369,0,3,2,0,0.037,0
7656,2,29.46,19,0.6851,61.96,109.99,1,15.24,1.2941,0.6887,0,1,4,0,0.5654,0
7657,9,143.97,2,0.3246,33.48,98.31,0,16.11,1.5547,0.8281,0,2,0,2,0.0673,1
7658,8,151.44,1,0.4025,114.58,38.41,2,18.1,1.4909,0.4242,1,1,0,2,0.7005,1
7659,4,37.11,11,0.4468,139.28,46.73,1,8.94,1.765,0.6922,1,1,2,0,0.2634,0
7660,10,227.56,3,0.2336,186.16,257.25,1,23.57,1.2289,0.3809,0,2,1,3,0.1271,1
7661,5,80.68,1,0.3132,60.87,34.52,0,15.71,1.2879,0.3951,0,2,4,3,0.3425,0
7662,3,48.93,11,0.8136,105.56,24.62,1,14.13,1.7883,0.1206,0,1,0,2,0.4334,1
7663,6,85.92,4,0.6943,237.5,74.99,2,14.72,1.1673,0.3666,0,3,1,0,0.5698,0
7664,4,47.08,5,0.5394,104.16,33.53,0,12.16,1.3189,0.4374,0,3,1,2,0.0684,0
7665,4,50.21,7,0.1463,56.6,108.57,0,14.16,1.1513,0.3462,0,2,3,2,0.5676,0
7666,2,23.73,0,0.569,195.6,48.14,0,12.29,0.8878,0.1217,1,0,0,0,0.7136,0
7667,7,124.27,2,0.3929,58.55,49.28,0,17.89,1.1449,0.3846,0,3,3,0,0.402,1
7668,3,45.78,10,0.235,99.0,75.54,1,16.36,1.4325,0.6629,0,1,4,1,0.2549,0
7669,4,65.21,27,0.3512,75.53,93.18,1,19.73,1.3424,0.4235,0,2,2,3,0.0532,0
7670,5,63.63,17,0.2321,272.42,70.09,2,14.26,1.3483,0.3214,1,3,0,1,0.23,0
7671,4,70.68,3,0.1163,123.53,5.87,2,18.08,1.4944,0.1938,0,1,0,1,0.4543,0
7672,4,46.03,3,0.2273,53.97,71.97,2,12.71,1.8055,0.1208,0,0,1,3,0.5164,0
7673,5,106.35,4,0.5444,48.58,99.33,0,23.46,1.3222,0.2278,1,3,0,2,0.4179,1
7674,5,88.47,1,0.4907,37.29,78.8,2,18.02,1.0114,0.181,1,0,2,2,0.4608,1
7675,4,56.51,9,0.5317,173.8,75.87,4,15.3,1.3786,0.63,1,0,2,1,0.4456,0
7676,6,66.78,0,0.3533,115.74,109.84,1,10.74,0.7857,0.2896,0,1,1,3,0.0977,0
7677,3,35.73,3,0.8517,144.32,31.28,2,10.76,1.1418,0.2568,0,2,3,2,0.2598,0
7678,5,59.27,9,0.3619,40.69,42.74,1,12.44,1.3648,0.3432,1,1,2,0,0.4309,0
7679,5,70.69,1,0.5219,218.93,43.04,1,13.28,1.6358,0.1884,0,1,2,0,0.1457,0
7680,4,64.0,1,0.4769,59.63,139.22,1,16.0,1.0366,0.2282,1,3,3,2,0.0877,1
7681,1,7.46,6,0.7325,119.27,59.0,1,13.73,1.0581,0.078,0,2,3,1,0.3702,0
7682,3,50.34,32,0.3533,203.71,34.71,0,17.42,1.166,0.4557,1,2,3,0,0.5458,0
7683,4,68.56,4,0.0981,130.29,272.5,0,15.21,1.1632,0.8208,1,1,0,2,0.4602,1
7684,4,37.1,0,0.1582,106.46,69.35,0,9.85,1.5714,0.0803,0,3,1,3,0.2105,0
7685,5,74.84,3,0.4759,113.77,31.81,3,14.37,1.163,0.2809,0,1,2,1,0.265,0
7686,4,63.05,11,0.5576,160.17,117.82,2,15.53,1.5956,0.1853,0,3,1,1,0.0569,0
7687,2,24.14,21,0.7572,43.74,68.35,1,10.56,1.0946,0.771,0,1,4,0,0.087,0
7688,3,41.66,5,0.385,153.57,161.96,0,14.23,1.1811,0.9,1,2,1,2,0.2171,0
7689,4,90.31,4,0.5071,95.07,27.3,2,22.46,1.4119,0.4564,0,3,3,0,0.425,1
7690,1,22.15,9,0.1831,136.82,148.73,1,22.01,0.9694,0.5117,0,1,4,2,0.2808,0
7691,10,175.69,0,0.4151,78.98,84.92,1,17.75,1.3607,0.3837,1,1,1,3,0.427,1
7692,5,25.24,2,0.3233,170.85,21.98,0,4.0,1.2283,0.164,0,0,2,1,0.2997,1
7693,11,202.16,0,0.2981,112.15,9.36,3,19.24,1.421,0.4014,0,1,1,2,0.2079,1
7694,2,28.55,47,0.2021,151.09,55.16,1,13.01,1.8139,0.2867,1,1,3,0,0.1952,0
7695,1,8.86,6,0.7122,165.9,29.92,0,10.24,1.1256,0.2682,0,0,3,1,0.5356,0
7696,6,69.52,1,0.1051,158.9,33.64,1,10.19,1.6938,0.6685,0,0,4,1,0.1245,0
7697,8,123.62,17,0.3358,69.54,51.11,2,16.04,1.1651,0.2907,0,1,0,2,0.163,0
7698,0,0.0,90,0.5511,76.34,118.5,1,10.24,1.4059,0.1369,0,0,3,1,0.6049,0
7699,4,58.39,1,0.1204,78.37,112.59,1,15.52,1.2126,0.3156,0,2,2,2,0.336,1
7700,2,12.18,24,0.4077,135.99,188.33,0,9.47,1.3789,0.2469,0,1,2,2,0.6071,1
7701,2,26.92,26,0.6241,116.88,53.58,0,9.53,1.5185,0.2772,0,0,4,0,0.327,0
7702,2,50.04,41,0.2136,68.9,70.58,0,19.19,0.9743,0.6027,0,0,3,3,0.3798,0
7703,2,26.51,27,0.6051,19.71,154.18,4,9.37,1.17,0.3565,0,1,3,2,0.3033,0
7704,4,59.1,18,0.5882,112.6,101.47,0,14.86,0.8809,0.5427,0,0,1,3,0.2373,0
7705,4,49.35,2,0.4627,201.78,63.95,2,10.96,1.4402,0.1686,1,0,1,2,0.5122,0
7706,2,26.18,2,0.1992,317.08,17.67,4,13.97,1.0724,0.2421,0,0,0,2,0.363,0
7707,6,119.78,6,0.3908,173.64,46.73,2,19.79,0.7846,0.2022,1,1,1,0,0.5376,1
7708,2,23.93,34,0.5819,80.17,32.7,0,12.71,1.3107,0.6022,1,1,3,1,0.3142,0
7709,1,4.74,50,0.6037,299.58,94.94,0,11.6,1.553,0.7288,1,2,1,1,0.0282,0
7710,2,32.96,33,0.2379,158.74,90.75,1,18.18,1.3713,0.3911,0,3,1,2,0.6461,0
7711,3,61.6,13,0.2157,182.88,16.45,1,20.0,1.8415,0.2014,0,2,1,2,0.5944,0
7712,5,78.45,1,0.4236,124.34,104.07,4,16.41,1.2358,0.8476,0,0,0,2,0.4569,1
7713,1,17.6,28,0.2586,58.23,19.94,1,14.44,1.3121,0.3789,0,1,1,1,0.2914,0
7714,2,28.44,46,0.2871,163.88,173.89,0,15.3,1.2892,0.3556,0,2,0,0,0.3542,0
7715,7,89.0,10,0.4909,110.78,45.99,0,13.64,1.5739,0.1546,0,1,2,1,0.3088,0
7716,7,68.23,2,0.5468,41.81,92.4,2,10.05,1.1769,0.543,0,0,1,2,0.3878,0
7717,3,37.85,4,0.4818,187.88,37.64,0,11.98,1.4891,0.7482,1,2,1,1,0.7384,0
7718,8,111.9,1,0.2437,124.12,38.7,2,15.16,1.4933,0.424,1,0,2,0,0.4743,1
7719,2,4.1,1,0.5236,164.62,127.01,1,6.0,1.7232,0.4199,1,1,1,0,0.1642,0
7720,2,34.23,15,0.3573,80.57,102.23,0,14.98,0.9928,0.4295,0,2,1,3,0.0193,0
7721,0,9.83,27,0.8182,75.4,26.47,0,7.01,0.9738,0.3332,1,3,4,0,0.2131,0
7722,3,34.79,5,0.3183,140.3,60.48,0,9.48,1.2286,0.4218,1,3,0,3,0.4677,0
7723,3,61.33,18,0.6563,210.03,89.37,5,19.96,1.1038,0.3382,1,3,4,0,0.2528,0
7724,7,122.55,1,0.4263,54.63,80.99,0,18.57,1.307,0.5785,0,1,4,1,0.326,0
7725,6,66.78,8,0.3852,102.88,74.53,6,12.1,1.2378,0.5938,0,1,4,2,0.4246,0
7726,3,46.68,2,0.4919,129.6,6.14,1,16.75,1.4358,0.7215,0,0,3,1,0.5446,0
7727,4,55.69,5,0.5075,184.88,118.54,1,13.87,1.6462,0.6379,0,1,3,0,0.2674,0
7728,6,63.4,2,0.2619,61.79,42.36,0,10.9,1.4752,0.22,0,2,1,3,0.4348,0
7729,8,94.25,3,0.708,105.23,27.65,5,12.85,1.7278,0.2251,0,0,1,3,0.556,0
7730,5,82.29,19,0.3473,74.66,94.19,2,15.42,1.2321,0.1777,1,1,2,2,0.2527,0
7731,4,77.0,42,0.3345,142.6,37.87,2,18.76,0.6185,0.3084,0,3,2,0,0.2308,1
7732,4,64.71,26,0.3996,45.53,23.76,2,14.7,1.1918,0.6322,0,0,3,1,0.1139,0
7733,4,72.69,12,0.0748,137.7,63.69,2,16.29,1.4395,0.3099,0,1,0,1,0.4565,1
7734,4,76.58,0,0.5155,91.69,54.11,0,19.03,1.2152,0.5153,1,3,1,3,0.5148,0
7735,6,87.79,3,0.3031,71.71,77.85,3,15.09,0.9306,0.3695,1,1,3,2,0.2056,0
7736,4,53.31,17,0.6349,179.98,89.51,0,16.33,1.2792,0.3288,1,2,2,1,0.4871,1
7737,3,36.98,15,0.5359,69.59,45.94,2,13.07,1.3957,0.7552,0,1,1,2,0.2506,0
7738,4,35.12,16,0.0875,253.29,117.02,1,10.29,1.1614,0.3367,0,1,0,2,0.0833,0
7739,7,50.8,14,0.3286,58.9,42.49,0,9.57,1.2117,0.2714,0,0,3,0,0.4732,0
7740,4,65.67,0,0.2781,86.4,50.73,1,16.59,1.4503,0.354,0,0,3,1,0.1059,0
7741,5,66.87,1,0.3637,57.37,48.89,6,12.71,1.09,0.373,0,1,0,0,0.1233,1
7742,0,6.02,90,0.7188,100.94,68.57,1,12.7,1.3826,0.2941,0,2,3,3,0.1065,0
7743,7,102.19,8,0.1782,77.48,14.31,4,13.87,0.9802,0.7063,0,1,0,1,0.2161,0
7744,2,28.15,12,0.372,185.58,26.36,2,15.76,1.3244,0.581,1,1,2,0,0.1872,0
7745,2,22.47,10,0.3128,122.71,68.21,5,10.72,1.8487,0.5378,0,0,2,3,0.1439,0
7746,2,10.91,19,0.7654,128.1,39.95,0,9.42,2.0313,0.5933,0,2,1,3,0.2998,0
7747,1,21.87,6,0.7575,36.74,58.65,2,11.96,0.8275,0.1342,0,1,1,2,0.3355,0
7748,2,39.59,53,0.436,123.14,53.37,3,16.74,0.7037,0.3457,0,0,2,3,0.2565,0
7749,3,70.22,5,0.2594,94.32,33.01,1,20.64,1.5078,0.2804,0,3,3,0,0.4903,0
7750,1,26.93,11,0.5885,142.56,102.66,0,19.69,1.3571,0.1264,0,3,1,2,0.1589,0
7751,5,83.0,3,0.7261,10.45,70.47,0,17.14,1.2491,0.7557,1,0,2,2,0.3017,0
7752,6,133.77,2,0.3073,109.97,127.28,1,23.08,1.2043,0.2619,0,1,1,2,0.5432,1
7753,4,31.85,4,0.8353,75.43,59.82,0,10.12,1.6905,0.3664,1,2,4,1,0.1619,0
7754,4,67.1,18,0.2808,129.28,34.9,0,15.6,1.3579,0.3334,1,1,3,1,0.2332,0
7755,2,27.4,8,0.6666,290.28,99.96,2,14.45,1.1838,0.1543,1,3,3,2,0.166,1
7756,4,60.73,16,0.2077,76.33,98.64,1,13.41,1.4549,0.2946,0,1,2,1,0.3625,0
7757,7,53.43,19,0.7024,91.54,44.47,0,6.37,1.3816,0.1861,0,0,1,0,0.0935,0
7758,3,31.97,8,0.141,76.28,51.18,5,13.72,1.0504,0.3107,0,1,0,3,0.3622,0
7759,2,24.01,19,0.5749,115.48,8.0,1,11.63,1.2413,0.575,0,0,3,2,0.3221,1
7760,3,34.1,39,0.3134,100.52,53.99,1,11.67,1.0457,0.1596,0,1,3,1,0.0977,0
7761,4,57.17,11,0.5227,61.16,49.18,2,13.07,1.2636,0.1953,1,2,3,0,0.192,0
7762,1,21.17,86,0.424,130.4,88.23,1,16.45,0.9154,0.3338,0,3,3,0,0.5621,0
7763,4,86.51,1,0.5921,143.81,212.78,3,19.66,0.6376,0.1578,0,1,0,2,0.2424,1
7764,4,78.57,25,0.5664,225.35,80.2,2,18.5,1.4578,0.3571,0,2,2,2,0.15,0
7765,4,72.35,0,0.5518,52.95,22.81,4,18.45,1.262,0.558,0,0,1,1,0.3817,0
7766,7,115.71,6,0.4547,56.87,73.5,1,16.67,1.1889,0.4423,1,3,2,3,0.5286,0
7767,3,55.87,25,0.3241,191.6,25.73,4,20.43,1.3328,0.5086,0,1,3,1,0.3424,0
7768,6,64.35,3,0.114,114.08,21.16,0,10.42,1.2278,0.3597,0,1,2,3,0.6584,0
7769,6,75.17,2,0.4081,40.4,93.17,4,13.45,1.1707,0.3854,0,0,2,2,0.2841,1
7770,0,0.0,7,0.375,288.58,85.92,0,9.98,1.3538,0.2544,1,2,1,2,0.3814,0
7771,1,13.21,1,0.8065,47.63,43.32,0,6.32,1.5554,0.1288,1,0,2,2,0.2409,0
7772,5,104.38,14,0.2003,53.49,84.36,3,21.46,1.5285,0.4885,0,2,1,3,0.5043,0
7773,5,71.0,5,0.6504,80.1,32.45,2,14.16,1.2742,0.781,0,1,2,0,0.2538,0
7774,3,47.92,42,0.1604,90.45,64.45,5,14.43,1.3213,0.4255,0,2,1,1,0.5555,0
7775,3,20.26,4,0.7616,50.65,41.68,2,7.77,1.1592,0.2715,0,3,1,1,0.2329,0
7776,4,51.08,15,0.3095,101.18,76.8,0,11.16,1.4789,0.2501,0,1,4,1,0.0837,0
7777,6,133.44,13,0.3674,109.96,86.15,0,22.09,1.0283,0.6356,0,2,1,3,0.2877,1
7778,5,77.65,8,0.4823,142.89,141.54,2,14.56,0.9276,0.2113,1,1,2,2,0.1467,0
7779,6,106.82,2,0.3023,20.06,45.51,1,19.03,1.5515,0.5844,0,1,2,0,0.2287,1
7780,6,109.11,5,0.267,96.8,28.58,2,19.77,0.9278,0.4501,1,0,2,3,0.2397,1
7781,3,33.94,34,0.4713,158.17,103.26,2,13.71,1.121,0.2631,1,0,3,0,0.2902,0
7782,2,24.26,15,0.276,37.99,101.01,0,15.81,1.2468,0.3769,1,2,2,2,0.4214,0
7783,4,70.5,1,0.1767,65.5,83.38,1,19.09,1.1397,0.9591,0,1,3,2,0.7595,0
7784,3,51.88,11,0.5113,106.01,64.86,0,14.66,0.9852,0.4042,0,0,0,3,0.1106,0
7785,4,86.51,26,0.1536,158.68,63.44,3,19.75,1.2358,0.6337,1,1,0,2,0.3107,0
7786,2,38.53,21,0.2597,260.61,61.86,0,18.59,1.2402,0.367,0,2,2,1,0.3768,0
7787,6,142.6,8,0.2818,72.07,45.16,1,21.17,1.6366,0.6223,0,3,1,0,0.722,0
7788,1,16.18,10,0.1479,69.22,54.53,0,15.43,1.5414,0.2788,0,3,1,2,0.2382,0
7789,3,51.65,14,0.381,59.72,24.99,1,16.86,0.9645,0.462,0,2,1,0,0.1888,1
7790,5,73.84,8,0.5267,146.04,95.46,0,15.32,1.2626,0.3082,0,3,2,2,0.0714,0
7791,6,132.59,2,0.316,161.71,50.85,1,22.07,1.4944,0.6378,0,2,3,0,0.4501,0
7792,4,70.54,0,0.5163,97.1,93.78,4,17.53,1.6572,0.2928,0,1,1,2,0.6788,0
7793,5,87.48,2,0.5453,85.65,78.71,1,18.61,1.4705,0.1896,1,1,1,1,0.1872,0
7794,1,9.71,24,0.542,188.25,60.6,0,10.12,1.6691,0.8574,0,3,0,2,0.0132,0
7795,2,40.33,40,0.2825,90.39,121.76,0,20.31,1.4159,0.3922,0,0,4,2,0.6037,0
7796,2,39.62,4,0.5725,39.75,56.65,0,16.38,1.1654,0.6845,0,1,0,2,0.3773,0
7797,4,65.25,1,0.5944,21.08,27.65,4,17.36,1.1802,0.5348,0,2,0,2,0.7452,0
7798,1,7.79,12,0.2735,149.64,84.73,2,12.85,1.7337,0.2851,0,0,1,0,0.3579,0
7799,5,34.21,5,0.336,170.6,82.41,0,6.44,1.3478,0.4487,0,2,1,3,0.1307,0
7800,8,127.0,11,0.476,165.5,40.55,0,17.03,1.6944,0.6535,0,2,3,0,0.2903,0
7801,3,35.98,37,0.2809,94.5,54.75,0,9.81,1.2651,0.3194,0,1,0,1,0.1685,0
7802,2,29.93,25,0.3675,85.28,63.1,1,19.93,1.7251,0.3582,0,2,2,0,0.1832,0
7803,3,44.41,2,0.7111,87.46,39.51,0,16.54,1.8667,0.1393,0,0,1,2,0.443,0
7804,2,38.13,5,0.359,176.39,42.24,3,21.26,0.543,0.2354,1,3,2,1,0.3765,0
7805,4,44.55,5,0.5262,142.24,51.28,3,11.07,1.5906,0.4552,0,0,0,0,0.1876,1
7806,7,75.63,11,0.54,83.24,85.81,3,10.69,1.8121,0.7949,1,0,1,2,0.2431,1
7807,1,6.27,39,0.4511,52.74,15.8,1,4.18,1.1437,0.3599,0,1,3,3,0.4754,0
7808,2,28.72,26,0.3464,122.91,139.21,0,17.1,1.415,0.4431,0,2,4,0,0.7635,0
7809,3,21.29,6,0.2099,112.47,58.09,1,6.99,1.3029,0.1437,0,2,1,0,0.1449,1
7810,6,78.01,5,0.2206,126.49,9.4,0,12.96,0.6509,0.4418,1,1,2,1,0.3888,0
7811,4,84.71,17,0.0895,241.73,111.53,1,25.23,1.1814,0.2772,1,2,3,2,0.494,1
7812,2,47.28,4,0.1519,195.11,134.12,1,23.27,1.4428,0.4428,1,2,3,1,0.2615,1
7813,3,73.19,22,0.5912,229.76,112.12,2,21.85,0.9121,0.2977,0,3,2,2,0.1296,0
7814,3,44.58,10,0.2269,82.71,73.51,3,14.81,1.5637,0.1777,1,0,2,1,0.2799,0
7815,6,113.74,1,0.2089,117.09,172.2,2,18.57,0.8497,0.3883,0,3,3,0,0.1374,0
7816,2,24.49,16,0.7911,72.03,70.68,0,9.71,1.4035,0.2326,0,3,2,0,0.1155,0
